Clave_Ent,Tipo de delito,Modalidad,Sexo,Rango de edad,Categoria del delito,Clasificacion de edad
31,Secuestro,,1.0,,2.0,
31,Secuestro,2.0,1.0,,2.0,
31,Homicidio,1.0,,,1.0,
31,Homicidio,1.0,,,1.0,
31,Homicidio,1.0,,,1.0,
31,Homicidio,1.0,,,1.0,
31,Homicidio,1.0,,,1.0,
31,Homicidio,1.0,,,1.0,
31,Homicidio,,,,1.0,
31,Homicidio,1.0,,,1.0,
31,Homicidio,1.0,,,1.0,
31,Lesiones,1.0,,,1.0,
31,Lesiones,1.0,,,1.0,
31,Lesiones,1.0,,,1.0,
31,Lesiones,1.0,,,1.0,
31,Lesiones,1.0,,,1.0,
31,Lesiones,1.0,,,1.0,
31,Lesiones,,,,1.0,
31,Lesiones,1.0,,,1.0,
31,Lesiones,1.0,,,1.0,
31,Secuestro,2.0,,,2.0,
31,Secuestro,,,,2.0,
31,Secuestro,,,,2.0,
31,Secuestro,,,,2.0,
31,Secuestro,2.0,,,2.0,
32,Homicidio,1.0,2.0,1,1.0,1.0
32,Homicidio,1.0,2.0,1,1.0,1.0
32,Homicidio,1.0,2.0,1,1.0,1.0
32,Homicidio,1.0,2.0,1,1.0,1.0
32,Homicidio,1.0,2.0,1,1.0,1.0
32,Homicidio,1.0,2.0,1,1.0,1.0
32,Homicidio,,2.0,1,1.0,1.0
32,Homicidio,1.0,2.0,1,1.0,1.0
32,Homicidio,1.0,2.0,1,1.0,1.0
32,Lesiones,1.0,2.0,1,1.0,1.0
32,Lesiones,1.0,2.0,1,1.0,1.0
32,Lesiones,1.0,2.0,1,1.0,1.0
32,Lesiones,1.0,2.0,1,1.0,1.0
32,Lesiones,1.0,2.0,1,1.0,1.0
32,Lesiones,1.0,2.0,1,1.0,1.0
32,Lesiones,,2.0,1,1.0,1.0
32,Lesiones,1.0,2.0,1,1.0,1.0
32,Lesiones,1.0,2.0,1,1.0,1.0
32,Feminicidio,1.0,2.0,1,1.0,1.0
32,Feminicidio,1.0,2.0,1,1.0,1.0
32,Feminicidio,1.0,2.0,1,1.0,1.0
32,Feminicidio,1.0,2.0,1,1.0,1.0
32,Secuestro,2.0,2.0,1,2.0,1.0
32,Secuestro,,2.0,1,2.0,1.0
32,Secuestro,,2.0,1,2.0,1.0
32,Secuestro,,2.0,1,2.0,1.0
32,Secuestro,2.0,2.0,1,2.0,1.0
32,Homicidio,1.0,2.0,2,1.0,
32,Homicidio,1.0,2.0,2,1.0,
32,Homicidio,1.0,2.0,2,1.0,
32,Homicidio,1.0,2.0,2,1.0,
32,Homicidio,1.0,2.0,2,1.0,
32,Homicidio,1.0,2.0,2,1.0,
32,Homicidio,,2.0,2,1.0,
32,Homicidio,1.0,2.0,2,1.0,
32,Homicidio,1.0,2.0,2,1.0,
32,Lesiones,1.0,2.0,2,1.0,
32,Lesiones,1.0,2.0,2,1.0,
32,Lesiones,1.0,2.0,2,1.0,
32,Lesiones,1.0,2.0,2,1.0,
32,Lesiones,1.0,2.0,2,1.0,
32,Lesiones,1.0,2.0,2,1.0,
32,Lesiones,,2.0,2,1.0,
32,Lesiones,1.0,2.0,2,1.0,
32,Lesiones,1.0,2.0,2,1.0,
32,Feminicidio,1.0,2.0,2,1.0,
32,Feminicidio,1.0,2.0,2,1.0,
32,Feminicidio,1.0,2.0,2,1.0,
32,Feminicidio,1.0,2.0,2,1.0,
32,Secuestro,2.0,2.0,2,2.0,
32,Secuestro,,2.0,2,2.0,
32,Secuestro,,2.0,2,2.0,
32,Secuestro,,2.0,2,2.0,
32,Secuestro,2.0,2.0,2,2.0,
32,Homicidio,1.0,2.0,,1.0,
32,Homicidio,1.0,2.0,,1.0,
32,Homicidio,1.0,2.0,,1.0,
32,Homicidio,1.0,2.0,,1.0,
32,Homicidio,1.0,2.0,,1.0,
32,Homicidio,1.0,2.0,,1.0,
32,Homicidio,,2.0,,1.0,
32,Homicidio,1.0,2.0,,1.0,
32,Homicidio,1.0,2.0,,1.0,
32,Lesiones,1.0,2.0,,1.0,
32,Lesiones,1.0,2.0,,1.0,
32,Lesiones,1.0,2.0,,1.0,
32,Lesiones,1.0,2.0,,1.0,
32,Lesiones,1.0,2.0,,1.0,
32,Lesiones,1.0,2.0,,1.0,
32,Lesiones,,2.0,,1.0,
32,Lesiones,1.0,2.0,,1.0,
32,Lesiones,1.0,2.0,,1.0,
32,Feminicidio,1.0,2.0,,1.0,
32,Feminicidio,1.0,2.0,,1.0,
32,Feminicidio,1.0,2.0,,1.0,
32,Feminicidio,1.0,2.0,,1.0,
32,Secuestro,2.0,2.0,,2.0,
32,Secuestro,,2.0,,2.0,
32,Secuestro,,2.0,,2.0,
32,Secuestro,,2.0,,2.0,
32,Secuestro,2.0,2.0,,2.0,
32,Homicidio,1.0,1.0,1,1.0,1.0
32,Homicidio,1.0,1.0,1,1.0,1.0
32,Homicidio,1.0,1.0,1,1.0,1.0
32,Homicidio,1.0,1.0,1,1.0,1.0
32,Homicidio,1.0,1.0,1,1.0,1.0
32,Homicidio,1.0,1.0,1,1.0,1.0
32,Homicidio,,1.0,1,1.0,1.0
32,Homicidio,1.0,1.0,1,1.0,1.0
32,Homicidio,1.0,1.0,1,1.0,1.0
32,Lesiones,1.0,1.0,1,1.0,1.0
32,Lesiones,1.0,1.0,1,1.0,1.0
32,Lesiones,1.0,1.0,1,1.0,1.0
32,Lesiones,1.0,1.0,1,1.0,1.0
32,Lesiones,1.0,1.0,1,1.0,1.0
32,Lesiones,1.0,1.0,1,1.0,1.0
32,Lesiones,,1.0,1,1.0,1.0
32,Lesiones,1.0,1.0,1,1.0,1.0
32,Lesiones,1.0,1.0,1,1.0,1.0
32,Secuestro,2.0,1.0,1,2.0,1.0
32,Secuestro,,1.0,1,2.0,1.0
32,Secuestro,,1.0,1,2.0,1.0
32,Secuestro,,1.0,1,2.0,1.0
32,Secuestro,2.0,1.0,1,2.0,1.0
32,Homicidio,1.0,1.0,2,1.0,
32,Homicidio,1.0,1.0,2,1.0,
32,Homicidio,1.0,1.0,2,1.0,
32,Homicidio,1.0,1.0,2,1.0,
32,Homicidio,1.0,1.0,2,1.0,
32,Homicidio,1.0,1.0,2,1.0,
32,Homicidio,,1.0,2,1.0,
32,Homicidio,1.0,1.0,2,1.0,
32,Homicidio,1.0,1.0,2,1.0,
32,Lesiones,1.0,1.0,2,1.0,
32,Lesiones,1.0,1.0,2,1.0,
32,Lesiones,1.0,1.0,2,1.0,
32,Lesiones,1.0,1.0,2,1.0,
32,Lesiones,1.0,1.0,2,1.0,
32,Lesiones,1.0,1.0,2,1.0,
32,Lesiones,,1.0,2,1.0,
32,Lesiones,1.0,1.0,2,1.0,
32,Lesiones,1.0,1.0,2,1.0,
32,Secuestro,2.0,1.0,2,2.0,
32,Secuestro,,1.0,2,2.0,
32,Secuestro,,1.0,2,2.0,
32,Secuestro,,1.0,2,2.0,
32,Secuestro,2.0,1.0,2,2.0,
32,Homicidio,1.0,1.0,,1.0,
32,Homicidio,1.0,1.0,,1.0,
32,Homicidio,1.0,1.0,,1.0,
32,Homicidio,1.0,1.0,,1.0,
32,Homicidio,1.0,1.0,,1.0,
32,Homicidio,1.0,1.0,,1.0,
32,Homicidio,,1.0,,1.0,
32,Homicidio,1.0,1.0,,1.0,
32,Homicidio,1.0,1.0,,1.0,
32,Lesiones,1.0,1.0,,1.0,
32,Lesiones,1.0,1.0,,1.0,
32,Lesiones,1.0,1.0,,1.0,
32,Lesiones,1.0,1.0,,1.0,
32,Lesiones,1.0,1.0,,1.0,
32,Lesiones,1.0,1.0,,1.0,
32,Lesiones,,1.0,,1.0,
32,Lesiones,1.0,1.0,,1.0,
32,Lesiones,1.0,1.0,,1.0,
32,Secuestro,2.0,1.0,,2.0,
32,Secuestro,,1.0,,2.0,
32,Secuestro,,1.0,,2.0,
32,Secuestro,,1.0,,2.0,
32,Secuestro,2.0,1.0,,2.0,
32,Homicidio,1.0,,,1.0,
32,Homicidio,1.0,,,1.0,
32,Homicidio,1.0,,,1.0,
32,Homicidio,1.0,,,1.0,
32,Homicidio,1.0,,,1.0,
32,Homicidio,1.0,,,1.0,
32,Homicidio,,,,1.0,
32,Homicidio,1.0,,,1.0,
32,Homicidio,1.0,,,1.0,
32,Lesiones,1.0,,,1.0,
32,Lesiones,1.0,,,1.0,
32,Lesiones,1.0,,,1.0,
32,Lesiones,1.0,,,1.0,
32,Lesiones,1.0,,,1.0,
32,Lesiones,1.0,,,1.0,
32,Lesiones,,,,1.0,
32,Lesiones,1.0,,,1.0,
32,Lesiones,1.0,,,1.0,
32,Secuestro,2.0,,,2.0,
32,Secuestro,,,,2.0,
32,Secuestro,,,,2.0,
32,Secuestro,,,,2.0,
32,Secuestro,2.0,,,2.0,
1,Homicidio,1.0,2.0,1,1.0,1.0
1,Homicidio,1.0,2.0,1,1.0,1.0
1,Homicidio,1.0,2.0,1,1.0,1.0
1,Homicidio,1.0,2.0,1,1.0,1.0
1,Homicidio,1.0,2.0,1,1.0,1.0
1,Homicidio,1.0,2.0,1,1.0,1.0
1,Homicidio,,2.0,1,1.0,1.0
1,Homicidio,1.0,2.0,1,1.0,1.0
1,Homicidio,1.0,2.0,1,1.0,1.0
1,Lesiones,1.0,2.0,1,1.0,1.0
1,Lesiones,1.0,2.0,1,1.0,1.0
1,Lesiones,1.0,2.0,1,1.0,1.0
1,Lesiones,1.0,2.0,1,1.0,1.0
1,Lesiones,1.0,2.0,1,1.0,1.0
1,Lesiones,1.0,2.0,1,1.0,1.0
1,Lesiones,,2.0,1,1.0,1.0
1,Lesiones,1.0,2.0,1,1.0,1.0
1,Lesiones,1.0,2.0,1,1.0,1.0
1,Feminicidio,1.0,2.0,1,1.0,1.0
1,Feminicidio,1.0,2.0,1,1.0,1.0
1,Feminicidio,1.0,2.0,1,1.0,1.0
1,Feminicidio,1.0,2.0,1,1.0,1.0
1,Secuestro,2.0,2.0,1,2.0,1.0
1,Secuestro,,2.0,1,2.0,1.0
1,Secuestro,,2.0,1,2.0,1.0
1,Secuestro,,2.0,1,2.0,1.0
1,Secuestro,2.0,2.0,1,2.0,1.0
1,Homicidio,1.0,2.0,2,1.0,
1,Homicidio,1.0,2.0,2,1.0,
1,Homicidio,1.0,2.0,2,1.0,
1,Homicidio,1.0,2.0,2,1.0,
1,Homicidio,1.0,2.0,2,1.0,
1,Homicidio,1.0,2.0,2,1.0,
1,Homicidio,,2.0,2,1.0,
1,Homicidio,1.0,2.0,2,1.0,
1,Homicidio,1.0,2.0,2,1.0,
1,Lesiones,1.0,2.0,2,1.0,
1,Lesiones,1.0,2.0,2,1.0,
1,Lesiones,1.0,2.0,2,1.0,
1,Lesiones,1.0,2.0,2,1.0,
1,Lesiones,1.0,2.0,2,1.0,
1,Lesiones,1.0,2.0,2,1.0,
1,Lesiones,,2.0,2,1.0,
1,Lesiones,1.0,2.0,2,1.0,
1,Lesiones,1.0,2.0,2,1.0,
1,Feminicidio,1.0,2.0,2,1.0,
1,Feminicidio,1.0,2.0,2,1.0,
1,Feminicidio,1.0,2.0,2,1.0,
1,Feminicidio,1.0,2.0,2,1.0,
1,Secuestro,2.0,2.0,2,2.0,
1,Secuestro,,2.0,2,2.0,
1,Secuestro,,2.0,2,2.0,
1,Secuestro,,2.0,2,2.0,
1,Secuestro,2.0,2.0,2,2.0,
1,Homicidio,1.0,2.0,,1.0,
1,Homicidio,1.0,2.0,,1.0,
1,Homicidio,1.0,2.0,,1.0,
1,Homicidio,1.0,2.0,,1.0,
1,Homicidio,1.0,2.0,,1.0,
1,Homicidio,1.0,2.0,,1.0,
1,Homicidio,,2.0,,1.0,
1,Homicidio,1.0,2.0,,1.0,
1,Homicidio,1.0,2.0,,1.0,
1,Lesiones,1.0,2.0,,1.0,
1,Lesiones,1.0,2.0,,1.0,
1,Lesiones,1.0,2.0,,1.0,
1,Lesiones,1.0,2.0,,1.0,
1,Lesiones,1.0,2.0,,1.0,
1,Lesiones,1.0,2.0,,1.0,
1,Lesiones,,2.0,,1.0,
1,Lesiones,1.0,2.0,,1.0,
1,Lesiones,1.0,2.0,,1.0,
1,Feminicidio,1.0,2.0,,1.0,
1,Feminicidio,1.0,2.0,,1.0,
1,Feminicidio,1.0,2.0,,1.0,
1,Feminicidio,1.0,2.0,,1.0,
1,Secuestro,2.0,2.0,,2.0,
1,Secuestro,,2.0,,2.0,
1,Secuestro,,2.0,,2.0,
1,Secuestro,,2.0,,2.0,
1,Secuestro,2.0,2.0,,2.0,
1,Homicidio,1.0,1.0,1,1.0,1.0
1,Homicidio,1.0,1.0,1,1.0,1.0
1,Homicidio,1.0,1.0,1,1.0,1.0
1,Homicidio,1.0,1.0,1,1.0,1.0
1,Homicidio,1.0,1.0,1,1.0,1.0
1,Homicidio,1.0,1.0,1,1.0,1.0
1,Homicidio,,1.0,1,1.0,1.0
1,Homicidio,1.0,1.0,1,1.0,1.0
1,Homicidio,1.0,1.0,1,1.0,1.0
1,Lesiones,1.0,1.0,1,1.0,1.0
1,Lesiones,1.0,1.0,1,1.0,1.0
1,Lesiones,1.0,1.0,1,1.0,1.0
1,Lesiones,1.0,1.0,1,1.0,1.0
1,Lesiones,1.0,1.0,1,1.0,1.0
1,Lesiones,1.0,1.0,1,1.0,1.0
1,Lesiones,,1.0,1,1.0,1.0
1,Lesiones,1.0,1.0,1,1.0,1.0
1,Lesiones,1.0,1.0,1,1.0,1.0
1,Secuestro,2.0,1.0,1,2.0,1.0
1,Secuestro,,1.0,1,2.0,1.0
1,Secuestro,,1.0,1,2.0,1.0
1,Secuestro,,1.0,1,2.0,1.0
1,Secuestro,2.0,1.0,1,2.0,1.0
1,Homicidio,1.0,1.0,2,1.0,
1,Homicidio,1.0,1.0,2,1.0,
1,Homicidio,1.0,1.0,2,1.0,
1,Homicidio,1.0,1.0,2,1.0,
1,Homicidio,1.0,1.0,2,1.0,
1,Homicidio,1.0,1.0,2,1.0,
1,Homicidio,,1.0,2,1.0,
1,Homicidio,1.0,1.0,2,1.0,
1,Homicidio,1.0,1.0,2,1.0,
1,Lesiones,1.0,1.0,2,1.0,
1,Lesiones,1.0,1.0,2,1.0,
1,Lesiones,1.0,1.0,2,1.0,
1,Lesiones,1.0,1.0,2,1.0,
1,Lesiones,1.0,1.0,2,1.0,
1,Lesiones,1.0,1.0,2,1.0,
1,Lesiones,,1.0,2,1.0,
1,Lesiones,1.0,1.0,2,1.0,
1,Lesiones,1.0,1.0,2,1.0,
1,Secuestro,2.0,1.0,2,2.0,
1,Secuestro,,1.0,2,2.0,
1,Secuestro,,1.0,2,2.0,
1,Secuestro,,1.0,2,2.0,
1,Secuestro,2.0,1.0,2,2.0,
1,Homicidio,1.0,1.0,,1.0,
1,Homicidio,1.0,1.0,,1.0,
1,Homicidio,1.0,1.0,,1.0,
1,Homicidio,1.0,1.0,,1.0,
1,Homicidio,1.0,1.0,,1.0,
1,Homicidio,1.0,1.0,,1.0,
1,Homicidio,,1.0,,1.0,
1,Homicidio,1.0,1.0,,1.0,
1,Homicidio,1.0,1.0,,1.0,
1,Lesiones,1.0,1.0,,1.0,
1,Lesiones,1.0,1.0,,1.0,
1,Lesiones,1.0,1.0,,1.0,
1,Lesiones,1.0,1.0,,1.0,
1,Lesiones,1.0,1.0,,1.0,
1,Lesiones,1.0,1.0,,1.0,
1,Lesiones,,1.0,,1.0,
1,Lesiones,1.0,1.0,,1.0,
1,Lesiones,1.0,1.0,,1.0,
1,Secuestro,2.0,1.0,,2.0,
1,Secuestro,,1.0,,2.0,
1,Secuestro,,1.0,,2.0,
1,Secuestro,,1.0,,2.0,
1,Secuestro,2.0,1.0,,2.0,
1,Homicidio,1.0,,,1.0,
1,Homicidio,1.0,,,1.0,
1,Homicidio,1.0,,,1.0,
1,Homicidio,1.0,,,1.0,
1,Homicidio,1.0,,,1.0,
1,Homicidio,1.0,,,1.0,
1,Homicidio,,,,1.0,
1,Homicidio,1.0,,,1.0,
1,Homicidio,1.0,,,1.0,
1,Lesiones,1.0,,,1.0,
1,Lesiones,1.0,,,1.0,
1,Lesiones,1.0,,,1.0,
1,Lesiones,1.0,,,1.0,
1,Lesiones,1.0,,,1.0,
1,Lesiones,1.0,,,1.0,
1,Lesiones,,,,1.0,
1,Lesiones,1.0,,,1.0,
1,Lesiones,1.0,,,1.0,
1,Secuestro,2.0,,,2.0,
1,Secuestro,,,,2.0,
1,Secuestro,,,,2.0,
1,Secuestro,,,,2.0,
1,Secuestro,2.0,,,2.0,
2,Homicidio,1.0,2.0,1,1.0,1.0
2,Homicidio,1.0,2.0,1,1.0,1.0
2,Homicidio,1.0,2.0,1,1.0,1.0
2,Homicidio,1.0,2.0,1,1.0,1.0
2,Homicidio,1.0,2.0,1,1.0,1.0
2,Homicidio,1.0,2.0,1,1.0,1.0
2,Homicidio,,2.0,1,1.0,1.0
2,Homicidio,1.0,2.0,1,1.0,1.0
2,Homicidio,1.0,2.0,1,1.0,1.0
2,Lesiones,1.0,2.0,1,1.0,1.0
2,Lesiones,1.0,2.0,1,1.0,1.0
2,Lesiones,1.0,2.0,1,1.0,1.0
2,Lesiones,1.0,2.0,1,1.0,1.0
2,Lesiones,1.0,2.0,1,1.0,1.0
2,Lesiones,1.0,2.0,1,1.0,1.0
2,Lesiones,,2.0,1,1.0,1.0
2,Lesiones,1.0,2.0,1,1.0,1.0
2,Lesiones,1.0,2.0,1,1.0,1.0
2,Feminicidio,1.0,2.0,1,1.0,1.0
2,Feminicidio,1.0,2.0,1,1.0,1.0
2,Feminicidio,1.0,2.0,1,1.0,1.0
2,Feminicidio,1.0,2.0,1,1.0,1.0
2,Secuestro,2.0,2.0,1,2.0,1.0
2,Secuestro,,2.0,1,2.0,1.0
2,Secuestro,,2.0,1,2.0,1.0
2,Secuestro,,2.0,1,2.0,1.0
2,Secuestro,2.0,2.0,1,2.0,1.0
2,Homicidio,1.0,2.0,2,1.0,
2,Homicidio,1.0,2.0,2,1.0,
2,Homicidio,1.0,2.0,2,1.0,
2,Homicidio,1.0,2.0,2,1.0,
2,Homicidio,1.0,2.0,2,1.0,
2,Homicidio,1.0,2.0,2,1.0,
2,Homicidio,,2.0,2,1.0,
2,Homicidio,1.0,2.0,2,1.0,
2,Homicidio,1.0,2.0,2,1.0,
2,Lesiones,1.0,2.0,2,1.0,
2,Lesiones,1.0,2.0,2,1.0,
2,Lesiones,1.0,2.0,2,1.0,
2,Lesiones,1.0,2.0,2,1.0,
2,Lesiones,1.0,2.0,2,1.0,
2,Lesiones,1.0,2.0,2,1.0,
2,Lesiones,,2.0,2,1.0,
2,Lesiones,1.0,2.0,2,1.0,
2,Lesiones,1.0,2.0,2,1.0,
2,Feminicidio,1.0,2.0,2,1.0,
2,Feminicidio,1.0,2.0,2,1.0,
2,Feminicidio,1.0,2.0,2,1.0,
2,Feminicidio,1.0,2.0,2,1.0,
2,Secuestro,2.0,2.0,2,2.0,
2,Secuestro,,2.0,2,2.0,
2,Secuestro,,2.0,2,2.0,
2,Secuestro,,2.0,2,2.0,
2,Secuestro,2.0,2.0,2,2.0,
2,Homicidio,1.0,2.0,,1.0,
2,Homicidio,1.0,2.0,,1.0,
2,Homicidio,1.0,2.0,,1.0,
2,Homicidio,1.0,2.0,,1.0,
2,Homicidio,1.0,2.0,,1.0,
2,Homicidio,1.0,2.0,,1.0,
2,Homicidio,,2.0,,1.0,
2,Homicidio,1.0,2.0,,1.0,
2,Homicidio,1.0,2.0,,1.0,
2,Lesiones,1.0,2.0,,1.0,
2,Lesiones,1.0,2.0,,1.0,
2,Lesiones,1.0,2.0,,1.0,
2,Lesiones,1.0,2.0,,1.0,
2,Lesiones,1.0,2.0,,1.0,
2,Lesiones,1.0,2.0,,1.0,
2,Lesiones,,2.0,,1.0,
2,Lesiones,1.0,2.0,,1.0,
2,Lesiones,1.0,2.0,,1.0,
2,Feminicidio,1.0,2.0,,1.0,
2,Feminicidio,1.0,2.0,,1.0,
2,Feminicidio,1.0,2.0,,1.0,
2,Feminicidio,1.0,2.0,,1.0,
2,Secuestro,2.0,2.0,,2.0,
2,Secuestro,,2.0,,2.0,
2,Secuestro,,2.0,,2.0,
2,Secuestro,,2.0,,2.0,
2,Secuestro,2.0,2.0,,2.0,
2,Homicidio,1.0,1.0,1,1.0,1.0
2,Homicidio,1.0,1.0,1,1.0,1.0
2,Homicidio,1.0,1.0,1,1.0,1.0
2,Homicidio,1.0,1.0,1,1.0,1.0
2,Homicidio,1.0,1.0,1,1.0,1.0
2,Homicidio,1.0,1.0,1,1.0,1.0
2,Homicidio,,1.0,1,1.0,1.0
2,Homicidio,1.0,1.0,1,1.0,1.0
2,Homicidio,1.0,1.0,1,1.0,1.0
2,Lesiones,1.0,1.0,1,1.0,1.0
2,Lesiones,1.0,1.0,1,1.0,1.0
2,Lesiones,1.0,1.0,1,1.0,1.0
2,Lesiones,1.0,1.0,1,1.0,1.0
2,Lesiones,1.0,1.0,1,1.0,1.0
2,Lesiones,1.0,1.0,1,1.0,1.0
2,Lesiones,,1.0,1,1.0,1.0
2,Lesiones,1.0,1.0,1,1.0,1.0
2,Lesiones,1.0,1.0,1,1.0,1.0
2,Secuestro,2.0,1.0,1,2.0,1.0
2,Secuestro,,1.0,1,2.0,1.0
2,Secuestro,,1.0,1,2.0,1.0
2,Secuestro,,1.0,1,2.0,1.0
2,Secuestro,2.0,1.0,1,2.0,1.0
2,Homicidio,1.0,1.0,2,1.0,
2,Homicidio,1.0,1.0,2,1.0,
2,Homicidio,1.0,1.0,2,1.0,
2,Homicidio,1.0,1.0,2,1.0,
2,Homicidio,1.0,1.0,2,1.0,
2,Homicidio,1.0,1.0,2,1.0,
2,Homicidio,,1.0,2,1.0,
2,Homicidio,1.0,1.0,2,1.0,
2,Homicidio,1.0,1.0,2,1.0,
2,Lesiones,1.0,1.0,2,1.0,
2,Lesiones,1.0,1.0,2,1.0,
2,Lesiones,1.0,1.0,2,1.0,
2,Lesiones,1.0,1.0,2,1.0,
2,Lesiones,1.0,1.0,2,1.0,
2,Lesiones,1.0,1.0,2,1.0,
2,Lesiones,,1.0,2,1.0,
2,Lesiones,1.0,1.0,2,1.0,
2,Lesiones,1.0,1.0,2,1.0,
2,Secuestro,2.0,1.0,2,2.0,
2,Secuestro,,1.0,2,2.0,
2,Secuestro,,1.0,2,2.0,
2,Secuestro,,1.0,2,2.0,
2,Secuestro,2.0,1.0,2,2.0,
2,Homicidio,1.0,1.0,,1.0,
2,Homicidio,1.0,1.0,,1.0,
2,Homicidio,1.0,1.0,,1.0,
2,Homicidio,1.0,1.0,,1.0,
2,Homicidio,1.0,1.0,,1.0,
2,Homicidio,1.0,1.0,,1.0,
2,Homicidio,,1.0,,1.0,
2,Homicidio,1.0,1.0,,1.0,
2,Homicidio,1.0,1.0,,1.0,
2,Lesiones,1.0,1.0,,1.0,
2,Lesiones,1.0,1.0,,1.0,
2,Lesiones,1.0,1.0,,1.0,
2,Lesiones,1.0,1.0,,1.0,
2,Lesiones,1.0,1.0,,1.0,
2,Lesiones,1.0,1.0,,1.0,
2,Lesiones,,1.0,,1.0,
2,Lesiones,1.0,1.0,,1.0,
2,Lesiones,1.0,1.0,,1.0,
2,Secuestro,2.0,1.0,,2.0,
2,Secuestro,,1.0,,2.0,
2,Secuestro,,1.0,,2.0,
2,Secuestro,,1.0,,2.0,
2,Secuestro,2.0,1.0,,2.0,
2,Homicidio,1.0,,,1.0,
2,Homicidio,1.0,,,1.0,
2,Homicidio,1.0,,,1.0,
2,Homicidio,1.0,,,1.0,
2,Homicidio,1.0,,,1.0,
2,Homicidio,1.0,,,1.0,
2,Homicidio,,,,1.0,
2,Homicidio,1.0,,,1.0,
2,Homicidio,1.0,,,1.0,
2,Lesiones,1.0,,,1.0,
2,Lesiones,1.0,,,1.0,
2,Lesiones,1.0,,,1.0,
2,Lesiones,1.0,,,1.0,
2,Lesiones,1.0,,,1.0,
2,Lesiones,1.0,,,1.0,
2,Lesiones,,,,1.0,
2,Lesiones,1.0,,,1.0,
2,Lesiones,1.0,,,1.0,
2,Secuestro,2.0,,,2.0,
2,Secuestro,,,,2.0,
2,Secuestro,,,,2.0,
2,Secuestro,,,,2.0,
2,Secuestro,2.0,,,2.0,
3,Homicidio,1.0,2.0,1,1.0,1.0
3,Homicidio,1.0,2.0,1,1.0,1.0
3,Homicidio,1.0,2.0,1,1.0,1.0
3,Homicidio,1.0,2.0,1,1.0,1.0
3,Homicidio,1.0,2.0,1,1.0,1.0
3,Homicidio,1.0,2.0,1,1.0,1.0
3,Homicidio,,2.0,1,1.0,1.0
3,Homicidio,1.0,2.0,1,1.0,1.0
3,Homicidio,1.0,2.0,1,1.0,1.0
3,Lesiones,1.0,2.0,1,1.0,1.0
3,Lesiones,1.0,2.0,1,1.0,1.0
3,Lesiones,1.0,2.0,1,1.0,1.0
3,Lesiones,1.0,2.0,1,1.0,1.0
3,Lesiones,1.0,2.0,1,1.0,1.0
3,Lesiones,1.0,2.0,1,1.0,1.0
3,Lesiones,,2.0,1,1.0,1.0
3,Lesiones,1.0,2.0,1,1.0,1.0
3,Lesiones,1.0,2.0,1,1.0,1.0
3,Feminicidio,1.0,2.0,1,1.0,1.0
3,Feminicidio,1.0,2.0,1,1.0,1.0
3,Feminicidio,1.0,2.0,1,1.0,1.0
3,Feminicidio,1.0,2.0,1,1.0,1.0
3,Secuestro,2.0,2.0,1,2.0,1.0
3,Secuestro,,2.0,1,2.0,1.0
3,Secuestro,,2.0,1,2.0,1.0
3,Secuestro,,2.0,1,2.0,1.0
3,Secuestro,2.0,2.0,1,2.0,1.0
3,Homicidio,1.0,2.0,2,1.0,
3,Homicidio,1.0,2.0,2,1.0,
3,Homicidio,1.0,2.0,2,1.0,
3,Homicidio,1.0,2.0,2,1.0,
3,Homicidio,1.0,2.0,2,1.0,
3,Homicidio,1.0,2.0,2,1.0,
3,Homicidio,,2.0,2,1.0,
3,Homicidio,1.0,2.0,2,1.0,
3,Homicidio,1.0,2.0,2,1.0,
3,Lesiones,1.0,2.0,2,1.0,
3,Lesiones,1.0,2.0,2,1.0,
3,Lesiones,1.0,2.0,2,1.0,
3,Lesiones,1.0,2.0,2,1.0,
3,Lesiones,1.0,2.0,2,1.0,
3,Lesiones,1.0,2.0,2,1.0,
3,Lesiones,,2.0,2,1.0,
3,Lesiones,1.0,2.0,2,1.0,
3,Lesiones,1.0,2.0,2,1.0,
3,Feminicidio,1.0,2.0,2,1.0,
3,Feminicidio,1.0,2.0,2,1.0,
3,Feminicidio,1.0,2.0,2,1.0,
3,Feminicidio,1.0,2.0,2,1.0,
3,Secuestro,2.0,2.0,2,2.0,
3,Secuestro,,2.0,2,2.0,
3,Secuestro,,2.0,2,2.0,
3,Secuestro,,2.0,2,2.0,
3,Secuestro,2.0,2.0,2,2.0,
3,Homicidio,1.0,2.0,,1.0,
3,Homicidio,1.0,2.0,,1.0,
3,Homicidio,1.0,2.0,,1.0,
3,Homicidio,1.0,2.0,,1.0,
3,Homicidio,1.0,2.0,,1.0,
3,Homicidio,1.0,2.0,,1.0,
3,Homicidio,,2.0,,1.0,
3,Homicidio,1.0,2.0,,1.0,
3,Homicidio,1.0,2.0,,1.0,
3,Lesiones,1.0,2.0,,1.0,
3,Lesiones,1.0,2.0,,1.0,
3,Lesiones,1.0,2.0,,1.0,
3,Lesiones,1.0,2.0,,1.0,
3,Lesiones,1.0,2.0,,1.0,
3,Lesiones,1.0,2.0,,1.0,
3,Lesiones,,2.0,,1.0,
3,Lesiones,1.0,2.0,,1.0,
3,Lesiones,1.0,2.0,,1.0,
3,Feminicidio,1.0,2.0,,1.0,
3,Feminicidio,1.0,2.0,,1.0,
3,Feminicidio,1.0,2.0,,1.0,
3,Feminicidio,1.0,2.0,,1.0,
